,index_x,page,country,rev_id,article_quality_estimate,index_y,FIPS,Name,Type,TimeFrame,Data (M),Population
35698,36487.0,Gerard Bromley Robert Christian,Pitcairn Islands,799551777,Stub,,,,,,,
35699,36488.0,Ivan Christian,Pitcairn Islands,799551778,Stub,,,,,,,
35700,36489.0,Pervis Ferris Young,Pitcairn Islands,799551779,Stub,,,,,,,
35701,36490.0,Thursday October Christian II,Pitcairn Islands,799551780,Start,,,,,,,
35702,36491.0,Brenda Christian,Pitcairn Islands,799551784,Start,,,,,,,
35703,37096.0,Shawn Christian (mayor),Pitcairn Islands,800137512,Start,,,,,,,
35704,38349.0,List of rulers of the Pitcairn Islands,Pitcairn Islands,801175970,Start,,,,,,,
38470,675.0,Earl Asim Martin,Saint Kitts and Nevis,687127320,Stub,,,,,,,
38471,1076.0,Paul Southwell,Saint Kitts and Nevis,703666654,Start,,,,,,,
38472,1915.0,Lee Moore (politician),Saint Kitts and Nevis,709078753,Stub,,,,,,,
38473,1916.0,Joseph Parry (politician),Saint Kitts and Nevis,709078817,Start,,,,,,,
38474,2154.0,Robert James Dugu Gordon,Saint Kitts and Nevis,710428915,Stub,,,,,,,
38475,4659.0,Sam Condor,Saint Kitts and Nevis,720360218,Stub,,,,,,,
38476,4711.0,Joseph Nathaniel France,Saint Kitts and Nevis,720572188,Stub,,,,,,,
38477,5640.0,Shawn Richards,Saint Kitts and Nevis,723892438,Start,,,,,,,
38478,7790.0,Patrice Nisbett,Saint Kitts and Nevis,737165159,Stub,,,,,,,
38479,13282.0,Premier of Nevis,Saint Kitts and Nevis,757950077,Stub,,,,,,,
38480,17325.0,Vance Amory,Saint Kitts and Nevis,774778329,C,,,,,,,
38481,18432.0,Edmund Wickham Lawrence (Governor-General),Saint Kitts and Nevis,778464259,Start,,,,,,,
38482,18796.0,Ada Mae Edwards,Saint Kitts and Nevis,779378782,Start,,,,,,,
38483,18797.0,Constance V. Mitcham,Saint Kitts and Nevis,779379168,Start,,,,,,,
38484,20412.0,Marcella Liburd,Saint Kitts and Nevis,783358108,Start,,,,,,,
38485,20859.0,Mark Brantley,Saint Kitts and Nevis,784208810,Start,,,,,,,
38486,23001.0,Attorney General of Saint Kitts and Nevis,Saint Kitts and Nevis,787971501,Start,,,,,,,
38487,23359.0,Clement Arrindell,Saint Kitts and Nevis,788231533,Start,,,,,,,
38488,30439.0,Tapley Seaton,Saint Kitts and Nevis,792406694,Start,,,,,,,
38489,32046.0,Konris Maynard,Saint Kitts and Nevis,794794927,Stub,,,,,,,
38490,33066.0,Robert Llewellyn Bradshaw,Saint Kitts and Nevis,796076948,C,,,,,,,
38491,33927.0,Simeon Daniel,Saint Kitts and Nevis,797053483,Start,,,,,,,
38492,34603.0,List of Prime Ministers of Saint Kitts and Nevis,Saint Kitts and Nevis,797760842,Start,,,,,,,
38493,35590.0,Kennedy Simmonds,Saint Kitts and Nevis,798766032,Stub,,,,,,,
38494,36219.0,Timothy Harris,Saint Kitts and Nevis,799339256,Start,,,,,,,
38495,36892.0,Ouboutou Tegremante,Saint Kitts and Nevis,799930780,Stub,,,,,,,
38496,39689.0,Eustace John,Saint Kitts and Nevis,802273418,Stub,,,,,,,
38497,41754.0,Denzil Douglas,Saint Kitts and Nevis,804081241,Start,,,,,,,
38498,42698.0,Governor-General of Saint Kitts and Nevis,Saint Kitts and Nevis,804862608,Start,,,,,,,
38499,42841.0,Cuthbert Sebastian,Saint Kitts and Nevis,804942241,Start,,,,,,,
39573,706.0,List of mayors of Radoviš,Macedonia,690088836,Stub,,,,,,,
39574,2335.0,Trifun Kostovski,Macedonia,711339559,Start,,,,,,,
39575,2922.0,Dimitar Dimitrov (writer),Macedonia,714327408,Start,,,,,,,
39576,3374.0,Jagnula Kunovska,Macedonia,715648720,Start,,,,,,,
39577,4029.0,Stevo Pendarovski,Macedonia,717927538,Start,,,,,,,
39578,5724.0,Gordan Georgiev,Macedonia,724075817,Stub,,,,,,,
39579,5798.0,Slobodan Čašule,Macedonia,724421215,Stub,,,,,,,
39580,5816.0,Spiro Ristovski,Macedonia,724502588,Stub,,,,,,,
39581,6168.0,Valon Saracini,Macedonia,725551017,Start,,,,,,,
39582,6170.0,Mile Zechevikj,Macedonia,725560890,Stub,,,,,,,
39583,6171.0,Nikola Spasovski,Macedonia,725570133,Stub,,,,,,,
39584,6172.0,Vančo Šontevski,Macedonia,725570918,Stub,,,,,,,
39585,6173.0,Risto Gjorgjiev,Macedonia,725570977,Stub,,,,,,,
39586,6174.0,Vlado Misajlovski,Macedonia,725577168,Stub,,,,,,,
39587,6636.0,Ksente Bogoev,Macedonia,728545577,Stub,,,,,,,
39588,7659.0,Ferdinand Odžakov,Macedonia,736545789,Stub,,,,,,,
39589,8148.0,Slobodan Bogoevski,Macedonia,738375479,Stub,,,,,,,
39590,8155.0,Ministry of Environment and Physical Planning,Macedonia,738431228,Stub,,,,,,,
39591,10543.0,Vangel Ajanovski-Oče,Macedonia,751054819,Stub,,,,,,,
39592,11346.0,Emil Kirjas,Macedonia,756341426,Stub,,,,,,,
39593,14079.0,Abdylaqim Ademi,Macedonia,762110004,Stub,,,,,,,
39594,14238.0,Dobri Veličkovski,Macedonia,763061803,Stub,,,,,,,
39595,14564.0,Stanko Mladenovski,Macedonia,764411930,Stub,,,,,,,
39596,14835.0,Siljan Avramovski,Macedonia,765551331,Start,,,,,,,
39597,16465.0,Goran Mitevski,Macedonia,771736771,Stub,,,,,,,
39598,17320.0,Stevčo Jakimovski,Macedonia,774773036,Stub,,,,,,,
39599,17322.0,Mile Janakieski,Macedonia,774773200,Stub,,,,,,,
39600,18651.0,Ilija Dimovski,Macedonia,779048199,Stub,,,,,,,
39601,19330.0,Todor Petrov,Macedonia,780424320,C,,,,,,,
39602,19744.0,Metodija Andonov-Čento,Macedonia,781819701,Start,,,,,,,
39603,20780.0,Vera Aceva,Macedonia,783955998,Start,,,,,,,
39604,20861.0,Dragan Bogdanovski,Macedonia,784214010,Stub,,,,,,,
39605,21719.0,Ljupco Andonovski,Macedonia,786138077,Stub,,,,,,,
39606,22533.0,Abdilaqim Ademi,Macedonia,787391041,Start,,,,,,,
39607,22937.0,Timco Mucunski,Macedonia,787914897,Start,,,,,,,
39608,23040.0,Gabriela Konevska-Trajkovska,Macedonia,787991725,Stub,,,,,,,
39609,23041.0,Ilinka Mitreva,Macedonia,787991780,Stub,,,,,,,
39610,23055.0,Igor Džundev,Macedonia,788000145,Stub,,,,,,,
39611,23124.0,Ljube Boškoski,Macedonia,788026057,C,,,,,,,
39612,23933.0,Zoran Veruševski,Macedonia,788727080,Stub,,,,,,,
39613,26071.0,Andrej Žernovski,Macedonia,789073582,Start,,,,,,,
39614,28674.0,Mincho Jordanov,Macedonia,790065914,Stub,,,,,,,
39615,29036.0,Gordana Jankuloska,Macedonia,790422718,Stub,,,,,,,
39616,29066.0,Sašo Mijalkov,Macedonia,790441999,Start,,,,,,,
39617,29493.0,Maksim Dimitrievski,Macedonia,791059536,Stub,,,,,,,
39618,30107.0,Bojan Bojanovski,Macedonia,791879937,Stub,,,,,,,
39619,30171.0,Boris Trajkovski,Macedonia,791970429,C,,,,,,,
39620,30181.0,Mirvan Xhemaili,Macedonia,791991542,Start,,,,,,,
39621,30257.0,Branko Crvenkovski,Macedonia,792146742,Start,,,,,,,
39622,30517.0,Bujar Osmani,Macedonia,792571494,Stub,,,,,,,
39623,32463.0,Zoran Stavreski,Macedonia,795362031,Stub,,,,,,,
39624,34031.0,Adnan Jashari,Macedonia,797194590,Start,,,,,,,
39625,34032.0,Radmila Šekerinska,Macedonia,797194679,Start,,,,,,,
39626,37885.0,Džordže Arsov,Macedonia,800739330,Start,,,,,,,
39627,39282.0,Savo Klimovski,Macedonia,801846630,Stub,,,,,,,
39628,40721.0,Alajdin Demiri,Macedonia,803102189,Stub,,,,,,,
39629,42457.0,President of Macedonia,Macedonia,804647547,C,,,,,,,
39630,42574.0,Kiro Gligorov,Macedonia,804752356,C,,,,,,,
39631,44199.0,Mayor of the City of Skopje,Macedonia,805813045,C,,,,,,,
39632,44299.0,Gjorge Ivanov,Macedonia,805874186,GA,,,,,,,
39633,44694.0,Josif Mihajlović Jurukovski,Macedonia,806155912,Start,,,,,,,
39634,44824.0,Zoran Jolevski,Macedonia,806217021,C,,,,,,,
39635,45310.0,Zoran Zaev,Macedonia,806504184,C,,,,,,,
39636,45905.0,Teuta Arifi,Macedonia,806835501,Start,,,,,,,
39637,46288.0,Koce Trajanovski,Macedonia,807092813,Start,,,,,,,
39928,755.0,Zaur Avidzba,Abkhazia,694519009,Start,,,,,,,
39929,1178.0,Zaur Ardzinba,Abkhazia,704938340,Start,,,,,,,
39930,4933.0,Zurab Achba,Abkhazia,721094337,Stub,,,,,,,
39931,5594.0,Shota Shamatava,Abkhazia,723736482,Stub,,,,,,,
39932,11117.0,Sumbat Saakian,Abkhazia,755193428,Stub,,,,,,,
39933,21752.0,Zakan Jugelia,Abkhazia,786203824,Start,,,,,,,
39934,26053.0,Raul Eshba,Abkhazia,789039267,Stub,,,,,,,
39935,28242.0,Bagrat Shinkuba,Abkhazia,789818648,Start,,,,,,,
39936,28243.0,Samson Chanba,Abkhazia,789818730,Start,,,,,,,
39937,35501.0,Efrem Eshba,Abkhazia,798644673,Stub,,,,,,,
39938,36577.0,Garri Aiba,Abkhazia,799618550,Start,,,,,,,
39939,39484.0,Zhiuli Shartava,Abkhazia,802029007,Start,,,,,,,
39940,40638.0,Yuri Voronov,Abkhazia,803018106,Stub,,,,,,,
39941,43087.0,Gennadi Berulava,Abkhazia,805063877,Stub,,,,,,,
39942,44123.0,Guram Gabiskiria,Abkhazia,805775169,Start,,,,,,,
39943,44440.0,Nestor Lakoba,Abkhazia,805967589,C,,,,,,,
42509,1003.0,Young Vivian,Niuean,703037968,Start,,,,,,,
42510,14414.0,Robert Rex,Niuean,763768679,Start,,,,,,,
42511,14957.0,Atapana Siakimotu,Niuean,766068997,Stub,,,,,,,
42512,14958.0,Ahohiva Levi,Niuean,766068998,Stub,,,,,,,
42513,14959.0,Bill Vakaafi Motufoou,Niuean,766069253,Stub,,,,,,,
42514,14960.0,Pokotoa Sipeli,Niuean,766069256,Stub,,,,,,,
42515,14961.0,Terry Coe,Niuean,766069372,Stub,,,,,,,
42516,14962.0,Togiavalu Pihigia,Niuean,766069407,Stub,,,,,,,
42517,14963.0,Hima Douglas,Niuean,766069520,Stub,,,,,,,
42518,14964.0,Dalton Tagelagi,Niuean,766069576,Stub,,,,,,,
42519,15957.0,Michael Jackson (journalist),Niuean,770018880,Start,,,,,,,
42520,16316.0,Enetama Lipitoa,Niuean,771152922,Stub,,,,,,,
42521,17590.0,Sani Lakatani,Niuean,775947817,Stub,,,,,,,
42522,18770.0,O'Love Jacobsen,Niuean,779369629,C,,,,,,,
42523,18771.0,Sisilia Talagi,Niuean,779369671,Stub,,,,,,,
42524,18772.0,Salilo Tongia,Niuean,779369724,Stub,,,,,,,
42525,18773.0,Va'aiga Tukuitonga,Niuean,779369750,Stub,,,,,,,
42526,33630.0,Togia Sioneholo,Niuean,796747380,Stub,,,,,,,
42527,34598.0,Premier of Niue,Niuean,797757076,Start,,,,,,,
42528,40977.0,Toke Talagi,Niuean,803392432,C,,,,,,,
42529,41688.0,Frank Lui,Niuean,804027488,Start,,,,,,,
42530,45582.0,Joan Viliamu,Niuean,806666816,Stub,,,,,,,
42678,1022.0,Noel Ahipeaud,Ivorian,703133769,Stub,,,,,,,
42679,1869.0,Tuo Fozié,Ivorian,708711840,Start,,,,,,,
42680,2187.0,Léon Emmanuel Monnet,Ivorian,710585105,Stub,,,,,,,
42681,2688.0,Pierre Djédji Amondji,Ivorian,713176326,Stub,,,,,,,
42682,2889.0,Auguste Denise,Ivorian,714183793,Stub,,,,,,,
42683,2893.0,Philippe Yacé,Ivorian,714200423,Stub,,,,,,,
42684,3066.0,Jean-Baptiste Mockey,Ivorian,714822110,Stub,,,,,,,
42685,6169.0,Séry Bailly,Ivorian,725560428,Start,,,,,,,
42686,6730.0,Laurent Akoun,Ivorian,729142061,Stub,,,,,,,
42687,7336.0,Daniel Aka Ahizi,Ivorian,733596387,Stub,,,,,,,
42688,7548.0,Bamba Mamadou,Ivorian,735408389,Stub,,,,,,,
42689,8883.0,Simeon Aké,Ivorian,743428650,Start,,,,,,,
42690,9099.0,Martial Joseph Ahipeaud,Ivorian,744522699,Stub,,,,,,,
42691,9188.0,Innocent Anaky,Ivorian,744920472,Start,,,,,,,
42692,10271.0,First Lady of Ivory Coast,Ivorian,749766207,Stub,,,,,,,
42693,10534.0,Queen Pokou,Ivorian,750972336,Start,,,,,,,
42694,11183.0,Émile Boga Doudou,Ivorian,755479236,C,,,,,,,
42695,11296.0,Adrien Jules Jean Bonhoure,Ivorian,756060260,Stub,,,,,,,
42696,13762.0,Seydou Diarra,Ivorian,760303900,Start,,,,,,,
42697,13763.0,Gilbert Aké,Ivorian,760304267,Stub,,,,,,,
42698,13779.0,Jeannot Ahoussou-Kouadio,Ivorian,760393381,Start,,,,,,,
42699,14551.0,Henri Konan Bédié,Ivorian,764345360,B,,,,,,,
42700,15073.0,Affoussiata Bamba-Lamine,Ivorian,766524815,Start,,,,,,,
42701,15224.0,Lambert Amon Tanoh,Ivorian,767265950,Stub,,,,,,,
42702,15509.0,Jean-Louis Billon,Ivorian,768302622,Start,,,,,,,
42703,15864.0,Robert Beugré Mambé,Ivorian,769591168,Stub,,,,,,,
42704,16104.0,Abdourahmane Cissé,Ivorian,770710515,C,,,,,,,
42705,17317.0,Vice-President of Ivory Coast,Ivorian,774756970,Start,,,,,,,
42706,17728.0,Jean Konan Banny,Ivorian,776348888,Start,,,,,,,
42707,19097.0,Jacqueline Oble,Ivorian,779741800,C,,,,,,,
42708,20922.0,Ernest Boka,Ivorian,784395089,Stub,,,,,,,
42709,22366.0,François Amichia,Ivorian,787310676,Stub,,,,,,,
42710,22619.0,Aboubakar Diaby Ouattara,Ivorian,787437447,Stub,,,,,,,
42711,23169.0,Youssouf Bakayoko,Ivorian,788065543,Stub,,,,,,,
42712,23478.0,Chantal Compaoré,Ivorian,788330706,GA,,,,,,,
42713,23553.0,Désiré Tagro,Ivorian,788421683,Start,,,,,,,
42714,23603.0,Mamadou Koulibaly,Ivorian,788462808,C,,,,,,,
42715,23674.0,Pascal Affi N'Guessan,Ivorian,788498433,C,,,,,,,
42716,24686.0,Étienne Djaument,Ivorian,788825623,Stub,,,,,,,
42717,24697.0,Victor Biaka Boda,Ivorian,788825785,Stub,,,,,,,
42718,24744.0,Loubo Augustin Djessou,Ivorian,788827789,Stub,,,,,,,
42719,27745.0,Aké Loba,Ivorian,789476691,Stub,,,,,,,
42720,28889.0,Aya Virginie Toure,Ivorian,790279945,C,,,,,,,
42721,29570.0,Bernard Zadi Zaourou,Ivorian,791177695,Stub,,,,,,,
42722,31283.0,Charles Konan Banny,Ivorian,793682835,Start,,,,,,,
42723,31613.0,Christine Adjobi,Ivorian,794194775,Stub,,,,,,,
42724,34012.0,Charles Blé Goudé,Ivorian,797168824,C,,,,,,,
42725,34572.0,Sékou Sanogo,Ivorian,797736207,Stub,,,,,,,
42726,34576.0,Paul Antoine Bohoun Bouabré,Ivorian,797737768,Start,,,,,,,
42727,35941.0,Léon Konan Koffi,Ivorian,799061508,Stub,,,,,,,
42728,36386.0,Paul Yao N'Dré,Ivorian,799484902,C,,,,,,,
42729,36811.0,Daniel Kablan Duncan,Ivorian,799873303,Start,,,,,,,
42730,37072.0,Augustin Thiam,Ivorian,800116906,Start,,,,,,,
42731,37158.0,Simone Gbagbo,Ivorian,800169882,C,,,,,,,
42732,37898.0,Henriette Diabaté,Ivorian,800750399,Start,,,,,,,
42733,38540.0,Félix Houphouët-Boigny,Ivorian,801282263,B,,,,,,,
42734,39500.0,List of heads of government of Ivory Coast,Ivorian,802048749,Start,,,,,,,
42735,39788.0,Michel Amani N'Guessan,Ivorian,802374350,Stub,,,,,,,
42736,40521.0,Jeanne Gervais,Ivorian,802893546,Stub,,,,,,,
42737,40522.0,Gladys Anoma,Ivorian,802893568,Stub,,,,,,,
42738,41422.0,Robert Guéï,Ivorian,803820918,Start,,,,,,,
42739,41425.0,List of heads of state of Ivory Coast,Ivorian,803821448,Start,,,,,,,
42740,41594.0,Francis Wodié,Ivorian,803941004,C,,,,,,,
42741,41803.0,List of vice-presidents of Ivory Coast,Ivorian,804108433,Stub,,,,,,,
42742,43060.0,Amadou Gon Coulibaly,Ivorian,805044583,Start,,,,,,,
42743,44827.0,Alassane Ouattara,Ivorian,806218350,B,,,,,,,
42744,44919.0,Hortense Aka-Anghui,Ivorian,806287770,Start,,,,,,,
42745,45178.0,Dagobert Banzio,Ivorian,806421729,Start,,,,,,,
42746,46113.0,Guillaume Soro,Ivorian,806973935,C,,,,,,,
42747,46410.0,Laurent Gbagbo,Ivorian,807159456,C,,,,,,,
42748,46709.0,Patrick Achi,Ivorian,807296683,Stub,,,,,,,
42831,1053.0,Simon Jenko,Carniolan,703436823,Start,,,,,,,
42832,2813.0,Ivan Hribar,Carniolan,713766077,C,,,,,,,
42833,3554.0,Gregor Žerjav,Carniolan,716507073,Start,,,,,,,
42834,3571.0,Karel Dežman,Carniolan,716574519,C,,,,,,,
42835,3773.0,Josip Vilfan,Carniolan,717350390,B,,,,,,,
42836,3915.0,Luka Svetec,Carniolan,717669055,Start,,,,,,,
42837,6271.0,Janez Evangelist Krek,Carniolan,726434981,Start,,,,,,,
42838,6750.0,Etbin Henrik Costa,Carniolan,729435354,Start,,,,,,,
42839,8252.0,Mihael Preiss,Carniolan,738955897,Stub,,,,,,,
42840,8641.0,Karel Lavrič,Carniolan,741794691,C,,,,,,,
42841,9144.0,Lovro Toman,Carniolan,744636212,Start,,,,,,,
42842,9728.0,Bogumil Vošnjak,Carniolan,747945423,Start,,,,,,,
42843,11210.0,Fran Levstik,Carniolan,755713654,Start,,,,,,,
42844,15812.0,Ivan Tavčar,Carniolan,769425247,C,,,,,,,
42845,18134.0,Josip Jurčič,Carniolan,777587526,Stub,,,,,,,
42846,18136.0,Josip Vošnjak,Carniolan,777588436,Start,,,,,,,
42847,19299.0,Janez Bleiweis,Carniolan,780281974,Start,,,,,,,
42848,26070.0,Andrej Einspieler,Carniolan,789072979,Start,,,,,,,
42849,26276.0,Ivan Lorković,Carniolan,789263095,Start,,,,,,,
42850,26540.0,Janko Kersnik,Carniolan,789273199,Start,,,,,,,
42851,28037.0,Ivan Šusteršič,Carniolan,789681987,Start,,,,,,,
42852,28860.0,Philipp von Cobenzl,Carniolan,790213148,Start,,,,,,,
42984,1085.0,Petrus Compton,Saint Lucian,703819839,Stub,,,,,,,
42985,2049.0,Harold Dalson,Saint Lucian,709912281,Stub,,,,,,,
42986,2050.0,Keith Mondesir,Saint Lucian,709912316,C,,,,,,,
42987,2051.0,Rufus Bousquet,Saint Lucian,709914459,Start,,,,,,,
42988,3535.0,Len Ishmael,Saint Lucian,716376965,Stub,,,,,,,
42989,6222.0,Dominic Fedee,Saint Lucian,725910626,Stub,,,,,,,
42990,6270.0,Philip Pierre,Saint Lucian,726374537,Stub,,,,,,,
42991,6933.0,Hunter J. Francois,Saint Lucian,730756593,Stub,,,,,,,
42992,7755.0,Vincent Floissac,Saint Lucian,736890123,Start,,,,,,,
42993,7756.0,George Odlum,Saint Lucian,736890129,GA,,,,,,,
42994,11844.0,Ezechiel Joseph,Saint Lucian,757044849,Stub,,,,,,,
42995,12991.0,Menissa Rambally,Saint Lucian,757615710,Start,,,,,,,
42996,13785.0,Damian Greaves,Saint Lucian,760443772,Stub,,,,,,,
42997,16126.0,Richard Frederick,Saint Lucian,770812205,Start,,,,,,,
42998,16127.0,Oliver Plunkett (judge),Saint Lucian,770813700,Stub,,,,,,,
42999,16128.0,Gale Rigobert,Saint Lucian,770814043,Stub,,,,,,,
43000,16868.0,Heraldine Rock,Saint Lucian,773251387,Start,,,,,,,
43001,17424.0,Peter Josie,Saint Lucian,775241473,Start,,,,,,,
43002,17739.0,Jeannine Compton-Antoine,Saint Lucian,776374386,Stub,,,,,,,
43003,19287.0,Lenard Montoute,Saint Lucian,780250934,Start,,,,,,,
43004,19947.0,Louis George (politician),Saint Lucian,782356881,Stub,,,,,,,
43005,20535.0,Mario Michel,Saint Lucian,783539672,Start,,,,,,,
43006,21256.0,Marie Grace Augustin,Saint Lucian,785101569,C,,,,,,,
43007,23935.0,Alvina Reynolds,Saint Lucian,788727127,Stub,,,,,,,
43008,28145.0,Arsene James,Saint Lucian,789789654,Stub,,,,,,,
43009,29031.0,Sarah Flood-Beaubrun,Saint Lucian,790422420,Start,,,,,,,
43010,34604.0,List of Prime Ministers of Saint Lucia,Saint Lucian,797760898,Start,,,,,,,
43011,34746.0,Allan Louisy,Saint Lucian,797914672,Start,,,,,,,
43012,34747.0,Allen Montgomery Lewis,Saint Lucian,797914793,Start,,,,,,,
43013,34791.0,Boswell Williams,Saint Lucian,797970479,Stub,,,,,,,
43014,34939.0,George Charles,Saint Lucian,798164824,Start,,,,,,,
43015,34944.0,George Mallet,Saint Lucian,798165675,Start,,,,,,,
43016,35232.0,Julian Hunte,Saint Lucian,798468800,Start,,,,,,,
43017,35901.0,Morella Joseph,Saint Lucian,799034545,Stub,,,,,,,
43018,36788.0,Pearlette Louisy,Saint Lucian,799842307,C,,,,,,,
43019,37807.0,Stanislaus A. James,Saint Lucian,800680583,Start,,,,,,,
43020,37823.0,Stephenson King,Saint Lucian,800696547,C,,,,,,,
43021,38214.0,Edmund Estephane,Saint Lucian,801070713,Stub,,,,,,,
43022,38243.0,Vaughan Lewis,Saint Lucian,801096569,Start,,,,,,,
43023,38531.0,Winston Cenac,Saint Lucian,801276622,Stub,,,,,,,
43024,38989.0,Emma Hippolyte,Saint Lucian,801563305,Stub,,,,,,,
43025,41304.0,John Compton,Saint Lucian,803737879,B,,,,,,,
43026,41525.0,Kenny Anthony,Saint Lucian,803917686,C,,,,,,,
43027,43858.0,Michael Pilgrim,Saint Lucian,805577053,Stub,,,,,,,
43028,44402.0,Allen Chastanet,Saint Lucian,805945778,Start,,,,,,,
43029,45158.0,Governor-General of Saint Lucia,Saint Lucian,806408228,C,,,,,,,
43030,46514.0,Guy Joseph,Saint Lucian,807198874,Stub,,,,,,,
43031,1145.0,Thomas François Burgers,South African Republic,704636517,C,,,,,,,
43032,3612.0,Willem Cornelis Janse van Rensburg,South African Republic,716703178,Start,,,,,,,
43033,7741.0,Harry Struben,South African Republic,736854878,Start,,,,,,,
43034,16633.0,"Kruger House, Pretoria",South African Republic,772410051,Stub,,,,,,,
43035,17707.0,Boekenhoutfontein,South African Republic,776299184,Start,,,,,,,
43036,20418.0,State President of the South African Republic,South African Republic,783371989,Start,,,,,,,
43037,22726.0,Transvaal Civil War,South African Republic,787611475,C,,,,,,,
43038,30750.0,"Heroes' Acre, Pretoria",South African Republic,793010122,Start,,,,,,,
43039,31876.0,"Clarens, Switzerland",South African Republic,794593079,Start,,,,,,,
43040,37646.0,"Statue of Paul Kruger, Church Square",South African Republic,800488968,Start,,,,,,,
43041,39315.0,Krugersdorp,South African Republic,801877418,C,,,,,,,
43042,41984.0,Ben Viljoen,South African Republic,804250196,C,,,,,,,
43043,42527.0,Krugerrand,South African Republic,804713000,C,,,,,,,
43044,44374.0,Kruger National Park,South African Republic,805927999,GA,,,,,,,
43045,46660.0,Piet Joubert,South African Republic,807269619,C,,,,,,,
43046,1155.0,Céleo Arias,Hondura,704789339,Stub,,,,,,,
43047,1239.0,Juan Francisco de Molina,Hondura,705346284,Stub,,,,,,,
43048,1240.0,Felipe Neri Medina,Hondura,705346304,Stub,,,,,,,
43049,1241.0,Mariano Garrigó,Hondura,705346378,Stub,,,,,,,
43050,1242.0,José María Bustillo (Honduran),Hondura,705346396,Stub,,,,,,,
43051,1243.0,Francisco Gómez (acting president),Hondura,705346462,Stub,,,,,,,
43052,1244.0,Salvador Aguirre (Honduras),Hondura,705346724,Stub,,,,,,,
43053,1245.0,Francisco Bográn,Hondura,705346741,Stub,,,,,,,
43054,1710.0,Juan Ramón Salgado,Hondura,707824636,Stub,,,,,,,
43055,2192.0,Juan José Alvarado,Hondura,710598059,Stub,,,,,,,
43056,2309.0,Juan Ángel Almendares Bonilla,Hondura,711170881,Stub,,,,,,,
43057,3253.0,Oscar Kilgore,Hondura,715365023,Stub,,,,,,,
43058,3672.0,Roberto Flores Bermúdez,Hondura,716882219,Stub,,,,,,,
43059,3969.0,María Josefa Lastiri,Hondura,717808509,Start,,,,,,,
43060,4070.0,Eduardo Bueso,Hondura,718132526,Stub,,,,,,,
43061,4436.0,Elvin Santos,Hondura,719637124,Start,,,,,,,
43062,5139.0,Marlon Pascua,Hondura,722006681,Stub,,,,,,,
43063,5177.0,Domingo Vásquez,Hondura,722195895,Stub,,,,,,,
43064,5254.0,Enrique Flores Lanza,Hondura,722442093,Stub,,,,,,,
43065,5426.0,Renan Inestroza,Hondura,723153856,Stub,,,,,,,
43066,5466.0,Mauricio Oliva,Hondura,723304712,Stub,,,,,,,
43067,5980.0,Armando Calidonio,Hondura,725105423,Stub,,,,,,,
43068,6121.0,Carlos Urbizo,Hondura,725343188,Stub,,,,,,,
43069,6151.0,Mauricio Villeda,Hondura,725459626,Stub,,,,,,,
43070,6176.0,Miguel Andonie Fernández,Hondura,725591760,Stub,,,,,,,
43071,6257.0,Yolani Batres,Hondura,726246603,Stub,,,,,,,
43072,6459.0,Manuel Antonio Alberto Zelaya,Hondura,726766670,Stub,,,,,,,
43073,8742.0,Abraham Alvarenga Urbina,Hondura,742298045,Stub,,,,,,,
43074,9353.0,Agapito Robleda Castro,Hondura,745838578,Start,,,,,,,
43075,9391.0,César Castellanos (politician),Hondura,746117875,Stub,,,,,,,
43076,9909.0,Adolfo Lionel Sevilla,Hondura,748832681,Stub,,,,,,,
43077,10006.0,Vicente Tosta,Hondura,749185736,Start,,,,,,,
43078,10235.0,Aníbal Delgado Fiallos,Hondura,749663646,Start,,,,,,,
43079,10249.0,Toribio Aguilera,Hondura,749695259,Stub,,,,,,,
43080,11884.0,Nora Gúnera de Melgar,Hondura,757092750,Stub,,,,,,,
43081,12905.0,Elizabeth Azcona Bocock,Hondura,757561950,Start,,,,,,,
43082,13010.0,Sandra Midence,Hondura,757617005,Stub,,,,,,,
43083,14595.0,Juan Alberto Melgar Castro,Hondura,764646645,Stub,,,,,,,
43084,16931.0,Vilma Cecilia Morales,Hondura,773563309,Stub,,,,,,,
43085,18032.0,Carlos Zúñiga Figueroa,Hondura,777334919,Start,,,,,,,
43086,18139.0,José Adolfo Alvarado Lara,Hondura,777592070,Stub,,,,,,,
43087,18206.0,Juan Carlos Zuniga,Hondura,777669643,Stub,,,,,,,
43088,18264.0,Julio Lozano Díaz,Hondura,777796210,Stub,,,,,,,
43089,19022.0,Juan Carlos Valenzuela (politician),Hondura,779557210,Stub,,,,,,,
43090,20528.0,Mario Alexander Barahona Martínez,Hondura,783532382,Stub,,,,,,,
43091,20531.0,Mario Canahuati,Hondura,783534612,Stub,,,,,,,
43092,20801.0,Matías Funes,Hondura,784048015,Start,,,,,,,
43093,21737.0,María Antonieta de Bográn,Hondura,786165176,Stub,,,,,,,
43094,27859.0,Orle Solís,Hondura,789599196,Stub,,,,,,,
43095,27860.0,Sergio Arturo Castellanos,Hondura,789599235,Stub,,,,,,,
43096,27861.0,Hipólita Rodríguez,Hondura,789599241,Stub,,,,,,,
43097,27862.0,German Leitzelar,Hondura,789599248,Stub,,,,,,,
43098,27863.0,Marco Antonio Andino,Hondura,789599260,Stub,,,,,,,
43099,27864.0,Lisandro Mauricio Arias,Hondura,789599265,Stub,,,,,,,
43100,27865.0,José Azcona Bocock,Hondura,789599272,Stub,,,,,,,
